station_index,pm2_5_AVG,date,name,latitude,longitude,altitude
3225,8.4,2020-08-15,Wilburton,47.614223,-122.1695,210
3225,10.7,2020-08-16,Wilburton,47.614223,-122.1695,210
3225,4.4,2020-08-17,Wilburton,47.614223,-122.1695,210
3225,2.4,2020-08-18,Wilburton,47.614223,-122.1695,210
3225,3.1,2020-08-19,Wilburton,47.614223,-122.1695,210
3225,1.3,2020-08-20,Wilburton,47.614223,-122.1695,210
3225,1.3,2020-08-21,Wilburton,47.614223,-122.1695,210
3225,2.6,2020-08-22,Wilburton,47.614223,-122.1695,210
3225,3.7,2020-08-23,Wilburton,47.614223,-122.1695,210
3225,3.8,2020-08-24,Wilburton,47.614223,-122.1695,210
3225,3.5,2020-08-25,Wilburton,47.614223,-122.1695,210
3225,3.3,2020-08-26,Wilburton,47.614223,-122.1695,210
3225,2.8,2020-08-27,Wilburton,47.614223,-122.1695,210
3225,1.7,2020-08-28,Wilburton,47.614223,-122.1695,210
3225,2.2,2020-08-29,Wilburton,47.614223,-122.1695,210
3225,4.1,2020-08-30,Wilburton,47.614223,-122.1695,210
3225,3.0,2020-08-31,Wilburton,47.614223,-122.1695,210
3225,2.9,2020-09-01,Wilburton,47.614223,-122.1695,210
3225,1.9,2020-09-02,Wilburton,47.614223,-122.1695,210
3225,1.3,2020-09-03,Wilburton,47.614223,-122.1695,210
3225,2.4,2020-09-04,Wilburton,47.614223,-122.1695,210
3225,9.5,2020-09-05,Wilburton,47.614223,-122.1695,210
3225,10.8,2020-09-06,Wilburton,47.614223,-122.1695,210
3225,5.8,2020-09-07,Wilburton,47.614223,-122.1695,210
3225,57.6,2020-09-08,Wilburton,47.614223,-122.1695,210
3225,49.1,2020-09-09,Wilburton,47.614223,-122.1695,210
3225,32.6,2020-09-10,Wilburton,47.614223,-122.1695,210
3225,91.1,2020-09-11,Wilburton,47.614223,-122.1695,210
3225,122.2,2020-09-12,Wilburton,47.614223,-122.1695,210
3225,119.1,2020-09-13,Wilburton,47.614223,-122.1695,210
3225,126.1,2020-09-14,Wilburton,47.614223,-122.1695,210
3225,106.7,2020-09-15,Wilburton,47.614223,-122.1695,210
3225,79.5,2020-09-16,Wilburton,47.614223,-122.1695,210
3225,56.9,2020-09-17,Wilburton,47.614223,-122.1695,210
3225,44.9,2020-09-18,Wilburton,47.614223,-122.1695,210
3225,9.4,2020-09-19,Wilburton,47.614223,-122.1695,210
3225,2.0,2020-09-20,Wilburton,47.614223,-122.1695,210
3225,2.9,2020-09-21,Wilburton,47.614223,-122.1695,210
3225,3.3,2020-09-22,Wilburton,47.614223,-122.1695,210
3225,1.5,2020-09-23,Wilburton,47.614223,-122.1695,210
3225,0.9,2020-09-24,Wilburton,47.614223,-122.1695,210
3225,1.0,2020-09-25,Wilburton,47.614223,-122.1695,210
3225,1.0,2020-09-26,Wilburton,47.614223,-122.1695,210
3225,2.5,2020-09-27,Wilburton,47.614223,-122.1695,210
3225,3.2,2020-09-28,Wilburton,47.614223,-122.1695,210
3225,3.9,2020-09-29,Wilburton,47.614223,-122.1695,210
3225,3.9,2020-09-30,Wilburton,47.614223,-122.1695,210
3225,11.7,2020-10-01,Wilburton,47.614223,-122.1695,210
3225,16.8,2020-10-02,Wilburton,47.614223,-122.1695,210
3225,23.2,2020-10-03,Wilburton,47.614223,-122.1695,210
3225,15.3,2020-10-04,Wilburton,47.614223,-122.1695,210
3225,10.1,2020-10-05,Wilburton,47.614223,-122.1695,210
3225,11.0,2020-10-06,Wilburton,47.614223,-122.1695,210
3225,9.8,2020-10-07,Wilburton,47.614223,-122.1695,210
3225,8.0,2020-10-08,Wilburton,47.614223,-122.1695,210
3225,3.0,2020-10-09,Wilburton,47.614223,-122.1695,210
3225,2.8,2020-10-10,Wilburton,47.614223,-122.1695,210
3225,1.7,2020-10-11,Wilburton,47.614223,-122.1695,210
3225,7.8,2020-10-12,Wilburton,47.614223,-122.1695,210
3225,41.0,2020-10-13,Wilburton,47.614223,-122.1695,210
3225,5.3,2020-10-14,Wilburton,47.614223,-122.1695,210
3225,22.7,2020-10-15,Wilburton,47.614223,-122.1695,210
3225,4.1,2020-10-16,Wilburton,47.614223,-122.1695,210
3225,1.2,2020-10-17,Wilburton,47.614223,-122.1695,210
3225,3.5,2020-10-18,Wilburton,47.614223,-122.1695,210
3225,1.1,2020-10-19,Wilburton,47.614223,-122.1695,210
3225,1.8,2020-10-20,Wilburton,47.614223,-122.1695,210
3225,4.0,2020-10-21,Wilburton,47.614223,-122.1695,210
3225,3.9,2020-10-22,Wilburton,47.614223,-122.1695,210
3225,5.3,2020-10-23,Wilburton,47.614223,-122.1695,210
3225,4.5,2020-10-24,Wilburton,47.614223,-122.1695,210
3225,160.4,2020-10-25,Wilburton,47.614223,-122.1695,210
3225,11.3,2020-10-26,Wilburton,47.614223,-122.1695,210
3225,10.3,2020-10-27,Wilburton,47.614223,-122.1695,210
3225,5.6,2020-10-28,Wilburton,47.614223,-122.1695,210
3225,5.7,2020-10-29,Wilburton,47.614223,-122.1695,210
3225,4.3,2020-10-30,Wilburton,47.614223,-122.1695,210
3225,2.9,2020-10-31,Wilburton,47.614223,-122.1695,210
15069,10.5,2020-08-15,Cherry Valley,47.74515,-121.947716,39
15069,9.9,2020-08-16,Cherry Valley,47.74515,-121.947716,39
15069,6.8,2020-08-17,Cherry Valley,47.74515,-121.947716,39
15069,4.1,2020-08-18,Cherry Valley,47.74515,-121.947716,39
15069,3.0,2020-08-19,Cherry Valley,47.74515,-121.947716,39
15069,1.6,2020-08-20,Cherry Valley,47.74515,-121.947716,39
15069,1.1,2020-08-21,Cherry Valley,47.74515,-121.947716,39
15069,2.0,2020-08-22,Cherry Valley,47.74515,-121.947716,39
15069,3.3,2020-08-23,Cherry Valley,47.74515,-121.947716,39
15069,3.2,2020-08-24,Cherry Valley,47.74515,-121.947716,39
15069,3.1,2020-08-25,Cherry Valley,47.74515,-121.947716,39
15069,3.3,2020-08-26,Cherry Valley,47.74515,-121.947716,39
15069,2.1,2020-08-27,Cherry Valley,47.74515,-121.947716,39
15069,1.6,2020-08-28,Cherry Valley,47.74515,-121.947716,39
15069,1.9,2020-08-29,Cherry Valley,47.74515,-121.947716,39
15069,2.7,2020-08-30,Cherry Valley,47.74515,-121.947716,39
15069,2.3,2020-08-31,Cherry Valley,47.74515,-121.947716,39
15069,2.3,2020-09-01,Cherry Valley,47.74515,-121.947716,39
15069,1.3,2020-09-02,Cherry Valley,47.74515,-121.947716,39
15069,1.6,2020-09-03,Cherry Valley,47.74515,-121.947716,39
15069,2.2,2020-09-04,Cherry Valley,47.74515,-121.947716,39
15069,10.0,2020-09-05,Cherry Valley,47.74515,-121.947716,39
15069,9.0,2020-09-06,Cherry Valley,47.74515,-121.947716,39
15069,4.7,2020-09-07,Cherry Valley,47.74515,-121.947716,39
15069,70.2,2020-09-08,Cherry Valley,47.74515,-121.947716,39
15069,51.8,2020-09-09,Cherry Valley,47.74515,-121.947716,39
15069,37.9,2020-09-10,Cherry Valley,47.74515,-121.947716,39
15069,83.3,2020-09-11,Cherry Valley,47.74515,-121.947716,39
15069,141.3,2020-09-12,Cherry Valley,47.74515,-121.947716,39
15069,118.8,2020-09-13,Cherry Valley,47.74515,-121.947716,39
15069,128.2,2020-09-14,Cherry Valley,47.74515,-121.947716,39
15069,104.3,2020-09-15,Cherry Valley,47.74515,-121.947716,39
15069,73.9,2020-09-16,Cherry Valley,47.74515,-121.947716,39
15069,58.8,2020-09-17,Cherry Valley,47.74515,-121.947716,39
15069,47.6,2020-09-18,Cherry Valley,47.74515,-121.947716,39
15069,13.2,2020-09-19,Cherry Valley,47.74515,-121.947716,39
15069,2.9,2020-09-20,Cherry Valley,47.74515,-121.947716,39
15069,1.7,2020-09-21,Cherry Valley,47.74515,-121.947716,39
15069,2.0,2020-09-22,Cherry Valley,47.74515,-121.947716,39
15069,1.2,2020-09-23,Cherry Valley,47.74515,-121.947716,39
15069,0.9,2020-09-24,Cherry Valley,47.74515,-121.947716,39
15069,0.8,2020-09-25,Cherry Valley,47.74515,-121.947716,39
15069,0.9,2020-09-26,Cherry Valley,47.74515,-121.947716,39
15069,1.5,2020-09-27,Cherry Valley,47.74515,-121.947716,39
15069,2.5,2020-09-28,Cherry Valley,47.74515,-121.947716,39
15069,3.5,2020-09-29,Cherry Valley,47.74515,-121.947716,39
15069,5.4,2020-09-30,Cherry Valley,47.74515,-121.947716,39
15069,10.0,2020-10-01,Cherry Valley,47.74515,-121.947716,39
15069,17.0,2020-10-02,Cherry Valley,47.74515,-121.947716,39
15069,25.6,2020-10-03,Cherry Valley,47.74515,-121.947716,39
15069,17.9,2020-10-04,Cherry Valley,47.74515,-121.947716,39
15069,10.0,2020-10-05,Cherry Valley,47.74515,-121.947716,39
15069,11.2,2020-10-06,Cherry Valley,47.74515,-121.947716,39
15069,10.2,2020-10-07,Cherry Valley,47.74515,-121.947716,39
15069,7.8,2020-10-08,Cherry Valley,47.74515,-121.947716,39
15069,2.8,2020-10-09,Cherry Valley,47.74515,-121.947716,39
15069,1.6,2020-10-10,Cherry Valley,47.74515,-121.947716,39
15069,1.6,2020-10-11,Cherry Valley,47.74515,-121.947716,39
15069,0.9,2020-10-12,Cherry Valley,47.74515,-121.947716,39
15069,1.6,2020-10-13,Cherry Valley,47.74515,-121.947716,39
15069,2.2,2020-10-14,Cherry Valley,47.74515,-121.947716,39
15069,2.2,2020-10-15,Cherry Valley,47.74515,-121.947716,39
21053,7.5,2020-08-15,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,14.0,2020-08-16,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,14.3,2020-08-17,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,4.5,2020-08-18,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,2.6,2020-08-19,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.9,2020-08-20,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.7,2020-08-21,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.5,2020-08-22,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,2.2,2020-08-23,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,2.4,2020-08-24,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,2.4,2020-08-25,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.9,2020-08-26,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,2.3,2020-08-27,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.7,2020-08-28,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.7,2020-08-29,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,2.5,2020-08-30,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.7,2020-08-31,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.5,2020-09-01,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.8,2020-09-02,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.9,2020-09-03,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.0,2020-09-04,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,5.3,2020-09-05,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,8.4,2020-09-06,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,10.1,2020-09-07,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,41.2,2020-09-08,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,37.3,2020-09-09,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,32.6,2020-09-10,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,71.2,2020-09-11,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,79.5,2020-09-12,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,71.2,2020-09-13,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,71.1,2020-09-14,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,79.1,2020-09-15,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,50.0,2020-09-16,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,33.2,2020-09-17,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,29.4,2020-09-18,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,6.9,2020-09-19,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.7,2020-09-20,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.9,2020-09-21,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.6,2020-09-22,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.3,2020-09-23,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.9,2020-09-24,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.0,2020-09-25,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.1,2020-09-26,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.8,2020-09-27,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.4,2020-09-28,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.2,2020-09-29,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.9,2020-09-30,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,6.9,2020-10-01,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,7.1,2020-10-02,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,12.2,2020-10-03,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,6.5,2020-10-04,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,6.6,2020-10-05,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,5.8,2020-10-06,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,4.7,2020-10-07,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.7,2020-10-17,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.9,2020-10-18,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.5,2020-10-19,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,0.8,2020-10-20,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
21053,1.7,2020-10-21,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97
36413,4.2,2020-08-15,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,6.6,2020-08-16,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,4.6,2020-08-17,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.6,2020-08-18,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.4,2020-08-19,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.1,2020-08-20,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,0.8,2020-08-21,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.4,2020-08-22,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.8,2020-08-23,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,2.3,2020-08-24,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,2.1,2020-08-25,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,2.1,2020-08-26,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.9,2020-08-27,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.3,2020-08-28,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.7,2020-08-29,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,2.3,2020-08-30,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.8,2020-08-31,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.7,2020-09-01,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.2,2020-09-02,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,0.9,2020-09-03,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,1.2,2020-09-04,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,5.3,2020-09-05,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,5.8,2020-09-06,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,4.2,2020-09-07,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,37.7,2020-09-08,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,25.7,2020-09-09,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,19.2,2020-09-10,Mill Creek Jackson high school,47.87539,-122.20657,468
36413,6.3,2020-09-11,Mill Creek Jackson high school,47.87539,-122.20657,468
65671,73.9,2020-09-04,Seattle 1st &amp; Blanchard,47.61226,-122.344925,126
65671,22.1,2020-09-07,Seattle 1st &amp; Blanchard,47.61226,-122.344925,126
65671,44.4,2020-09-12,Seattle 1st &amp; Blanchard,47.61226,-122.344925,126
65781,38.2,2020-09-04,Endolyne2709,47.516296,-122.392815,163
65781,5.2,2020-09-05,Endolyne2709,47.516296,-122.392815,163
65781,144.0,2020-09-11,Endolyne2709,47.516296,-122.392815,163
65781,135.2,2020-09-12,Endolyne2709,47.516296,-122.392815,163
65781,95.2,2020-09-13,Endolyne2709,47.516296,-122.392815,163
65781,91.1,2020-09-14,Endolyne2709,47.516296,-122.392815,163
65781,51.9,2020-09-15,Endolyne2709,47.516296,-122.392815,163
65781,6.2,2020-09-16,Endolyne2709,47.516296,-122.392815,163
65781,2.5,2020-09-17,Endolyne2709,47.516296,-122.392815,163
65781,8.1,2020-09-18,Endolyne2709,47.516296,-122.392815,163
65781,8.9,2020-09-19,Endolyne2709,47.516296,-122.392815,163
65781,23.7,2020-09-20,Endolyne2709,47.516296,-122.392815,163
65781,30.3,2020-09-21,Endolyne2709,47.516296,-122.392815,163
65781,4.4,2020-09-22,Endolyne2709,47.516296,-122.392815,163
65781,1.3,2020-09-23,Endolyne2709,47.516296,-122.392815,163
65781,1.2,2020-09-24,Endolyne2709,47.516296,-122.392815,163
65781,3.0,2020-09-25,Endolyne2709,47.516296,-122.392815,163
65781,2.2,2020-09-26,Endolyne2709,47.516296,-122.392815,163
65781,4.4,2020-09-27,Endolyne2709,47.516296,-122.392815,163
65781,14.2,2020-09-28,Endolyne2709,47.516296,-122.392815,163
65781,13.9,2020-09-29,Endolyne2709,47.516296,-122.392815,163
65781,17.4,2020-09-30,Endolyne2709,47.516296,-122.392815,163
65781,56.1,2020-10-01,Endolyne2709,47.516296,-122.392815,163
65781,75.6,2020-10-02,Endolyne2709,47.516296,-122.392815,163
65781,41.4,2020-10-03,Endolyne2709,47.516296,-122.392815,163
65781,8.6,2020-10-04,Endolyne2709,47.516296,-122.392815,163
65781,11.1,2020-10-05,Endolyne2709,47.516296,-122.392815,163
65781,22.1,2020-10-06,Endolyne2709,47.516296,-122.392815,163
65781,32.4,2020-10-07,Endolyne2709,47.516296,-122.392815,163
65781,35.6,2020-10-08,Endolyne2709,47.516296,-122.392815,163
65781,6.9,2020-10-09,Endolyne2709,47.516296,-122.392815,163
65781,1.6,2020-10-10,Endolyne2709,47.516296,-122.392815,163
65781,2.6,2020-10-11,Endolyne2709,47.516296,-122.392815,163
65781,6.5,2020-10-12,Endolyne2709,47.516296,-122.392815,163
65781,6.9,2020-10-13,Endolyne2709,47.516296,-122.392815,163
65781,4.3,2020-10-14,Endolyne2709,47.516296,-122.392815,163
65781,2.9,2020-10-15,Endolyne2709,47.516296,-122.392815,163
65781,2.9,2020-10-16,Endolyne2709,47.516296,-122.392815,163
65781,4.2,2020-10-17,Endolyne2709,47.516296,-122.392815,163
65781,4.7,2020-10-18,Endolyne2709,47.516296,-122.392815,163
65781,8.0,2020-10-19,Endolyne2709,47.516296,-122.392815,163
65781,4.8,2020-10-20,Endolyne2709,47.516296,-122.392815,163
65781,4.0,2020-10-21,Endolyne2709,47.516296,-122.392815,163
65781,4.3,2020-10-22,Endolyne2709,47.516296,-122.392815,163
65781,12.2,2020-10-23,Endolyne2709,47.516296,-122.392815,163
65781,13.2,2020-10-24,Endolyne2709,47.516296,-122.392815,163
65781,8.7,2020-10-25,Endolyne2709,47.516296,-122.392815,163
65781,5.2,2020-10-26,Endolyne2709,47.516296,-122.392815,163
65781,8.8,2020-10-27,Endolyne2709,47.516296,-122.392815,163
65781,6.3,2020-10-28,Endolyne2709,47.516296,-122.392815,163
65781,15.8,2020-10-29,Endolyne2709,47.516296,-122.392815,163
65781,22.6,2020-10-30,Endolyne2709,47.516296,-122.392815,163
65781,18.8,2020-10-31,Endolyne2709,47.516296,-122.392815,163
65781,22.2,2020-11-01,Endolyne2709,47.516296,-122.392815,163
65781,27.2,2020-11-02,Endolyne2709,47.516296,-122.392815,163
65781,21.0,2020-11-03,Endolyne2709,47.516296,-122.392815,163
65781,3.4,2020-11-04,Endolyne2709,47.516296,-122.392815,163
65781,6.4,2020-11-05,Endolyne2709,47.516296,-122.392815,163
65781,2.8,2020-11-06,Endolyne2709,47.516296,-122.392815,163
65781,1.4,2020-11-07,Endolyne2709,47.516296,-122.392815,163
65781,2.9,2020-11-08,Endolyne2709,47.516296,-122.392815,163
65781,2.2,2020-11-09,Endolyne2709,47.516296,-122.392815,163
65781,3.2,2020-11-10,Endolyne2709,47.516296,-122.392815,163
65781,7.0,2020-11-11,Endolyne2709,47.516296,-122.392815,163
65781,14.4,2020-11-12,Endolyne2709,47.516296,-122.392815,163
65781,5.8,2020-11-13,Endolyne2709,47.516296,-122.392815,163
65781,5.6,2020-11-14,Endolyne2709,47.516296,-122.392815,163
65781,5.7,2020-11-15,Endolyne2709,47.516296,-122.392815,163
10228,27.0,2020-09-08,Snoqualmie,47.51922,-121.8723,911
10228,64.7,2020-09-09,Snoqualmie,47.51922,-121.8723,911
10228,45.8,2020-09-10,Snoqualmie,47.51922,-121.8723,911
10228,204.1,2020-09-11,Snoqualmie,47.51922,-121.8723,911
10228,92.4,2020-09-15,Snoqualmie,47.51922,-121.8723,911
10228,46.9,2020-09-18,Snoqualmie,47.51922,-121.8723,911
10228,11.9,2020-09-19,Snoqualmie,47.51922,-121.8723,911
10228,0.8,2020-09-23,Snoqualmie,47.51922,-121.8723,911
10228,2.0,2020-09-24,Snoqualmie,47.51922,-121.8723,911
10228,0.7,2020-09-25,Snoqualmie,47.51922,-121.8723,911
10228,1.1,2020-09-26,Snoqualmie,47.51922,-121.8723,911
10228,1.3,2020-09-27,Snoqualmie,47.51922,-121.8723,911
10228,1.0,2020-09-28,Snoqualmie,47.51922,-121.8723,911
10228,3.8,2020-09-29,Snoqualmie,47.51922,-121.8723,911
10228,21.3,2020-10-02,Snoqualmie,47.51922,-121.8723,911
10228,24.1,2020-10-03,Snoqualmie,47.51922,-121.8723,911
10228,11.4,2020-10-05,Snoqualmie,47.51922,-121.8723,911
10228,5.8,2020-10-06,Snoqualmie,47.51922,-121.8723,911
10228,16.2,2020-10-07,Snoqualmie,47.51922,-121.8723,911
10228,13.5,2020-10-08,Snoqualmie,47.51922,-121.8723,911
10228,2.6,2020-10-09,Snoqualmie,47.51922,-121.8723,911
10228,0.4,2020-10-10,Snoqualmie,47.51922,-121.8723,911
10228,1.2,2020-10-11,Snoqualmie,47.51922,-121.8723,911
10228,3.2,2020-10-12,Snoqualmie,47.51922,-121.8723,911
10228,2.0,2020-10-13,Snoqualmie,47.51922,-121.8723,911
10228,1.7,2020-10-14,Snoqualmie,47.51922,-121.8723,911
10228,2.4,2020-10-15,Snoqualmie,47.51922,-121.8723,911
10228,0.9,2020-10-17,Snoqualmie,47.51922,-121.8723,911
10228,5.8,2020-10-18,Snoqualmie,47.51922,-121.8723,911
10228,0.3,2020-10-19,Snoqualmie,47.51922,-121.8723,911
10228,1.6,2020-10-20,Snoqualmie,47.51922,-121.8723,911
10228,2.8,2020-10-21,Snoqualmie,47.51922,-121.8723,911
10228,2.8,2020-10-22,Snoqualmie,47.51922,-121.8723,911
10228,1.9,2020-10-23,Snoqualmie,47.51922,-121.8723,911
10228,4.9,2020-10-24,Snoqualmie,47.51922,-121.8723,911
10228,8.3,2020-10-25,Snoqualmie,47.51922,-121.8723,911
10228,7.3,2020-10-26,Snoqualmie,47.51922,-121.8723,911
10228,7.1,2020-10-27,Snoqualmie,47.51922,-121.8723,911
10228,4.6,2020-10-28,Snoqualmie,47.51922,-121.8723,911
10228,6.0,2020-10-29,Snoqualmie,47.51922,-121.8723,911
10228,3.5,2020-10-30,Snoqualmie,47.51922,-121.8723,911
10228,2.3,2020-10-31,Snoqualmie,47.51922,-121.8723,911
10228,5.4,2020-11-01,Snoqualmie,47.51922,-121.8723,911
10228,4.0,2020-11-02,Snoqualmie,47.51922,-121.8723,911
10228,3.0,2020-11-03,Snoqualmie,47.51922,-121.8723,911
10228,0.3,2020-11-04,Snoqualmie,47.51922,-121.8723,911
10228,1.0,2020-11-05,Snoqualmie,47.51922,-121.8723,911
10228,2.3,2020-11-06,Snoqualmie,47.51922,-121.8723,911
10228,3.4,2020-11-07,Snoqualmie,47.51922,-121.8723,911
67467,63.1,2020-09-10,Upper Queen Anne,47.637066,-122.36132,409
67467,25.0,2020-09-15,Upper Queen Anne,47.637066,-122.36132,409
67467,34.4,2020-09-18,Upper Queen Anne,47.637066,-122.36132,409
67467,13.4,2020-09-19,Upper Queen Anne,47.637066,-122.36132,409
67467,3.7,2020-09-20,Upper Queen Anne,47.637066,-122.36132,409
67467,9.5,2020-09-21,Upper Queen Anne,47.637066,-122.36132,409
67467,4.2,2020-09-22,Upper Queen Anne,47.637066,-122.36132,409
67467,4.7,2020-09-23,Upper Queen Anne,47.637066,-122.36132,409
67467,2.3,2020-09-24,Upper Queen Anne,47.637066,-122.36132,409
67467,2.9,2020-09-25,Upper Queen Anne,47.637066,-122.36132,409
67467,2.6,2020-09-26,Upper Queen Anne,47.637066,-122.36132,409
67467,7.3,2020-09-27,Upper Queen Anne,47.637066,-122.36132,409
67467,3.8,2020-09-28,Upper Queen Anne,47.637066,-122.36132,409
67467,4.2,2020-09-29,Upper Queen Anne,47.637066,-122.36132,409
67467,11.4,2020-09-30,Upper Queen Anne,47.637066,-122.36132,409
67467,22.4,2020-10-01,Upper Queen Anne,47.637066,-122.36132,409
67467,24.1,2020-10-02,Upper Queen Anne,47.637066,-122.36132,409
67467,26.9,2020-10-03,Upper Queen Anne,47.637066,-122.36132,409
67467,19.3,2020-10-04,Upper Queen Anne,47.637066,-122.36132,409
67467,18.6,2020-10-05,Upper Queen Anne,47.637066,-122.36132,409
67467,21.0,2020-10-06,Upper Queen Anne,47.637066,-122.36132,409
67467,15.2,2020-10-07,Upper Queen Anne,47.637066,-122.36132,409
67467,12.9,2020-10-08,Upper Queen Anne,47.637066,-122.36132,409
67467,6.0,2020-10-09,Upper Queen Anne,47.637066,-122.36132,409
67467,1.6,2020-10-10,Upper Queen Anne,47.637066,-122.36132,409
67467,2.0,2020-10-11,Upper Queen Anne,47.637066,-122.36132,409
67467,1.8,2020-10-12,Upper Queen Anne,47.637066,-122.36132,409
67467,3.3,2020-10-13,Upper Queen Anne,47.637066,-122.36132,409
