,station_index,pm2_5_AVG,pm10_0_atm,date,name,latitude,longitude,altitude,way,distance
0,3225,8.4,11.3,2020-08-15,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
1,3225,10.7,14.3,2020-08-16,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
2,3225,4.4,5.7,2020-08-17,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
3,3225,2.4,2.9,2020-08-18,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
4,3225,3.1,3.8,2020-08-19,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
5,3225,1.3,1.4,2020-08-20,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
6,3225,1.3,1.5,2020-08-21,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
7,3225,2.6,3.3,2020-08-22,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
8,3225,3.7,4.8,2020-08-23,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
9,3225,3.8,5.0,2020-08-24,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
10,3225,3.5,4.5,2020-08-25,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
11,3225,3.3,4.2,2020-08-26,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
12,3225,2.8,3.5,2020-08-27,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
13,3225,1.7,1.9,2020-08-28,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
14,3225,2.2,2.7,2020-08-29,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
15,3225,4.1,5.4,2020-08-30,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
16,3225,3.0,3.7,2020-08-31,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
17,3225,2.9,3.6,2020-09-01,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
18,3225,1.9,2.2,2020-09-02,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
19,3225,1.3,1.4,2020-09-03,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
20,3225,2.4,2.9,2020-09-04,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
21,3225,9.5,13.0,2020-09-05,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
22,3225,10.8,14.5,2020-09-06,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
23,3225,5.8,7.6,2020-09-07,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
24,3225,57.6,69.7,2020-09-08,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
25,3225,49.1,65.0,2020-09-09,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
26,3225,32.6,46.3,2020-09-10,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
27,3225,91.1,120.1,2020-09-11,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
28,3225,122.2,168.9,2020-09-12,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
29,3225,119.1,167.6,2020-09-13,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
30,3225,126.1,182.8,2020-09-14,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
31,3225,106.7,154.8,2020-09-15,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
32,3225,79.5,113.2,2020-09-16,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
33,3225,56.9,80.2,2020-09-17,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
34,3225,44.9,66.3,2020-09-18,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
35,3225,9.4,14.1,2020-09-19,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
36,3225,2.0,2.6,2020-09-20,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
37,3225,2.9,3.9,2020-09-21,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
38,3225,3.3,4.3,2020-09-22,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
39,3225,1.5,1.8,2020-09-23,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
40,3225,0.9,1.2,2020-09-24,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
41,3225,1.0,1.2,2020-09-25,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
42,3225,1.0,1.2,2020-09-26,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
43,3225,2.5,3.0,2020-09-27,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
44,3225,3.2,4.0,2020-09-28,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
45,3225,3.9,5.1,2020-09-29,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
46,3225,3.9,5.1,2020-09-30,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
47,3225,11.7,15.8,2020-10-01,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
48,3225,16.8,23.4,2020-10-02,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
49,3225,23.2,33.2,2020-10-03,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
50,3225,15.3,22.4,2020-10-04,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
51,3225,10.1,13.9,2020-10-05,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
52,3225,11.0,15.4,2020-10-06,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
53,3225,9.8,13.8,2020-10-07,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
54,3225,8.0,10.9,2020-10-08,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
55,3225,3.0,3.9,2020-10-09,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
56,3225,2.8,3.5,2020-10-10,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
57,3225,1.7,2.2,2020-10-11,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
58,3225,7.8,13.8,2020-10-12,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
59,3225,41.0,79.1,2020-10-13,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
60,3225,5.3,8.1,2020-10-14,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
61,3225,22.7,41.7,2020-10-15,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
62,3225,4.1,5.3,2020-10-16,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
63,3225,1.2,1.5,2020-10-17,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
64,3225,3.5,4.8,2020-10-18,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
65,3225,1.1,1.3,2020-10-19,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
66,3225,1.8,2.4,2020-10-20,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
67,3225,4.0,5.3,2020-10-21,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
68,3225,3.9,5.2,2020-10-22,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
69,3225,5.3,7.1,2020-10-23,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
70,3225,4.5,5.9,2020-10-24,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
71,3225,160.4,310.3,2020-10-25,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
72,3225,11.3,15.7,2020-10-26,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
73,3225,10.3,13.9,2020-10-27,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
74,3225,5.6,7.6,2020-10-28,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
75,3225,5.7,7.6,2020-10-29,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
76,3225,4.3,5.8,2020-10-30,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
77,3225,2.9,4.1,2020-10-31,Wilburton,47.614223,-122.1695,210,421754196,1.7190704458974713
78,15069,10.5,14.4,2020-08-15,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
79,15069,9.9,13.3,2020-08-16,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
80,15069,6.8,9.0,2020-08-17,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
81,15069,4.1,5.3,2020-08-18,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
82,15069,3.0,3.8,2020-08-19,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
83,15069,1.6,1.8,2020-08-20,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
84,15069,1.1,1.3,2020-08-21,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
85,15069,2.0,2.5,2020-08-22,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
86,15069,3.3,4.4,2020-08-23,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
87,15069,3.2,4.2,2020-08-24,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
88,15069,3.1,4.1,2020-08-25,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
89,15069,3.3,4.5,2020-08-26,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
90,15069,2.1,2.7,2020-08-27,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
91,15069,1.6,1.9,2020-08-28,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
92,15069,1.9,2.4,2020-08-29,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
93,15069,2.7,3.6,2020-08-30,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
94,15069,2.3,3.0,2020-08-31,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
95,15069,2.3,2.8,2020-09-01,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
96,15069,1.3,1.4,2020-09-02,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
97,15069,1.6,1.8,2020-09-03,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
98,15069,2.2,2.8,2020-09-04,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
99,15069,10.0,13.9,2020-09-05,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
100,15069,9.0,12.4,2020-09-06,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
101,15069,4.7,6.2,2020-09-07,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
102,15069,70.2,85.7,2020-09-08,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
103,15069,51.8,69.1,2020-09-09,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
104,15069,37.9,53.7,2020-09-10,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
105,15069,83.3,106.2,2020-09-11,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
106,15069,141.3,193.1,2020-09-12,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
107,15069,118.8,169.2,2020-09-13,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
108,15069,128.2,180.6,2020-09-14,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
109,15069,104.3,144.9,2020-09-15,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
110,15069,73.9,103.0,2020-09-16,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
111,15069,58.8,81.6,2020-09-17,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
112,15069,47.6,67.7,2020-09-18,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
113,15069,13.2,19.6,2020-09-19,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
114,15069,2.9,3.8,2020-09-20,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
115,15069,1.7,2.2,2020-09-21,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
116,15069,2.0,2.5,2020-09-22,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
117,15069,1.2,1.4,2020-09-23,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
118,15069,0.9,1.4,2020-09-24,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
119,15069,0.8,1.1,2020-09-25,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
120,15069,0.9,1.2,2020-09-26,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
121,15069,1.5,1.8,2020-09-27,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
122,15069,2.5,3.3,2020-09-28,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
123,15069,3.5,4.7,2020-09-29,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
124,15069,5.4,7.3,2020-09-30,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
125,15069,10.0,14.0,2020-10-01,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
126,15069,17.0,24.9,2020-10-02,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
127,15069,25.6,38.7,2020-10-03,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
128,15069,17.9,27.6,2020-10-04,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
129,15069,10.0,14.5,2020-10-05,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
130,15069,11.2,16.5,2020-10-06,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
131,15069,10.2,15.1,2020-10-07,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
132,15069,7.8,11.2,2020-10-08,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
133,15069,2.8,3.7,2020-10-09,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
134,15069,1.6,2.1,2020-10-10,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
135,15069,1.6,2.1,2020-10-11,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
136,15069,0.9,1.4,2020-10-12,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
137,15069,1.6,2.4,2020-10-13,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
138,15069,2.2,3.2,2020-10-14,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
139,15069,2.2,3.3,2020-10-15,Cherry Valley,47.74515,-121.947716,39,428020502,14.20653871877334
140,21053,7.5,9.3,2020-08-15,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
141,21053,14.0,16.3,2020-08-16,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
142,21053,14.3,16.8,2020-08-17,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
143,21053,4.5,5.6,2020-08-18,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
144,21053,2.6,3.3,2020-08-19,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
145,21053,0.9,1.0,2020-08-20,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
146,21053,0.7,0.7,2020-08-21,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
147,21053,1.5,2.0,2020-08-22,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
148,21053,2.2,2.9,2020-08-23,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
149,21053,2.4,3.1,2020-08-24,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
150,21053,2.4,3.2,2020-08-25,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
151,21053,1.9,2.5,2020-08-26,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
152,21053,2.3,3.0,2020-08-27,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
153,21053,1.7,2.1,2020-08-28,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
154,21053,1.7,2.2,2020-08-29,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
155,21053,2.5,3.4,2020-08-30,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
156,21053,1.7,2.2,2020-08-31,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
157,21053,1.5,1.9,2020-09-01,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
158,21053,1.8,2.3,2020-09-02,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
159,21053,0.9,1.1,2020-09-03,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
160,21053,1.0,1.2,2020-09-04,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
161,21053,5.3,7.0,2020-09-05,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
162,21053,8.4,11.0,2020-09-06,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
163,21053,10.1,12.8,2020-09-07,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
164,21053,41.2,48.6,2020-09-08,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
165,21053,37.3,46.6,2020-09-09,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
166,21053,32.6,39.7,2020-09-10,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
167,21053,71.2,84.1,2020-09-11,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
168,21053,79.5,99.8,2020-09-12,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
169,21053,71.2,94.3,2020-09-13,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
170,21053,71.1,93.4,2020-09-14,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
171,21053,79.1,103.9,2020-09-15,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
172,21053,50.0,64.5,2020-09-16,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
173,21053,33.2,42.3,2020-09-17,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
174,21053,29.4,38.3,2020-09-18,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
175,21053,6.9,9.7,2020-09-19,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
176,21053,1.7,2.2,2020-09-20,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
177,21053,1.9,2.6,2020-09-21,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
178,21053,1.6,2.0,2020-09-22,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
179,21053,1.3,1.6,2020-09-23,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
180,21053,0.9,1.5,2020-09-24,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
181,21053,1.0,1.5,2020-09-25,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
182,21053,1.1,1.5,2020-09-26,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
183,21053,1.8,2.4,2020-09-27,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
184,21053,1.4,1.9,2020-09-28,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
185,21053,1.2,1.4,2020-09-29,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
186,21053,1.9,2.4,2020-09-30,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
187,21053,6.9,9.2,2020-10-01,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
188,21053,7.1,9.3,2020-10-02,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
189,21053,12.2,17.2,2020-10-03,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
190,21053,6.5,8.9,2020-10-04,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
191,21053,6.6,8.9,2020-10-05,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
192,21053,5.8,7.9,2020-10-06,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
193,21053,4.7,6.3,2020-10-07,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
194,21053,0.7,0.9,2020-10-17,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
195,21053,0.9,1.2,2020-10-18,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
196,21053,0.5,0.5,2020-10-19,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
197,21053,0.8,1.0,2020-10-20,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
198,21053,1.7,2.2,2020-10-21,Kitsap Regional Library - Poulsbo Branch,47.73574,-122.64021,97,34904328,23.2778567087481
199,36413,4.2,5.9,2020-08-15,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
200,36413,6.6,9.1,2020-08-16,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
201,36413,4.6,6.3,2020-08-17,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
202,36413,1.6,2.2,2020-08-18,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
203,36413,1.4,1.8,2020-08-19,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
204,36413,1.1,1.4,2020-08-20,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
205,36413,0.8,1.0,2020-08-21,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
206,36413,1.4,2.1,2020-08-22,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
207,36413,1.8,2.6,2020-08-23,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
208,36413,2.3,3.3,2020-08-24,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
209,36413,2.1,2.8,2020-08-25,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
210,36413,2.1,3.0,2020-08-26,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
211,36413,1.9,2.6,2020-08-27,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
212,36413,1.3,1.7,2020-08-28,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
213,36413,1.7,2.5,2020-08-29,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
214,36413,2.3,3.6,2020-08-30,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
215,36413,1.8,2.5,2020-08-31,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
216,36413,1.7,2.3,2020-09-01,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
217,36413,1.2,1.6,2020-09-02,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
218,36413,0.9,1.2,2020-09-03,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
219,36413,1.2,1.5,2020-09-04,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
220,36413,5.3,7.6,2020-09-05,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
221,36413,5.8,8.2,2020-09-06,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
222,36413,4.2,5.8,2020-09-07,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
223,36413,37.7,45.7,2020-09-08,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
224,36413,25.7,34.1,2020-09-09,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
225,36413,19.2,25.9,2020-09-10,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
226,36413,6.3,8.6,2020-09-11,Mill Creek Jackson high school,47.87539,-122.20657,468,685999108,1.9775567484796397
227,65671,73.9,86.7,2020-09-04,Seattle 1st &amp; Blanchard,47.61226,-122.344925,126,13866257,1.0348551880472132
228,65671,22.1,32.1,2020-09-07,Seattle 1st &amp; Blanchard,47.61226,-122.344925,126,13866257,1.0348551880472132
229,65671,44.4,62.9,2020-09-12,Seattle 1st &amp; Blanchard,47.61226,-122.344925,126,13866257,1.0348551880472132
230,65781,38.2,45.2,2020-09-04,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
231,65781,5.2,6.5,2020-09-05,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
232,65781,144.0,182.1,2020-09-11,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
233,65781,135.2,165.5,2020-09-12,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
234,65781,95.2,115.3,2020-09-13,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
235,65781,91.1,118.1,2020-09-14,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
236,65781,51.9,69.5,2020-09-15,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
237,65781,6.2,8.5,2020-09-16,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
238,65781,2.5,3.3,2020-09-17,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
239,65781,8.1,11.3,2020-09-18,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
240,65781,8.9,12.4,2020-09-19,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
241,65781,23.7,33.2,2020-09-20,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
242,65781,30.3,43.0,2020-09-21,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
243,65781,4.4,6.1,2020-09-22,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
244,65781,1.3,1.6,2020-09-23,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
245,65781,1.2,1.4,2020-09-24,Endolyne2709,47.516296,-122.392815,163,1188727435,6.929868946970315
