station_index,pm2_5_AVG,pm10_0_atm,date,name,latitude,longitude,altitude,pm2_5_station_median,pm10_0_station_median,pm10_0_daily_median,pm10_0_diff,pm2_5_daily_median,pm2_5_diff
3218,34.1,42.4,2017-09-08,Seattle,47.61702,-122.34376,124,4.2,5.7,45.15,-2.75,36.2,-2.1000000000000014
3218,10.4,14.0,2017-09-15,Seattle,47.61702,-122.34376,124,4.2,5.7,14.0,0.0,10.4,0.0
3218,21.0,28.0,2017-09-16,Seattle,47.61702,-122.34376,124,4.2,5.7,16.45,11.55,12.4,8.6
3218,30.2,40.6,2017-09-17,Seattle,47.61702,-122.34376,124,4.2,5.7,41.85,-1.25,31.4,-1.1999999999999993
3218,4.0,5.4,2017-09-18,Seattle,47.61702,-122.34376,124,4.2,5.7,5.0,0.40000000000000036,3.75,0.25
3218,2.1,2.7,2017-09-19,Seattle,47.61702,-122.34376,124,4.2,5.7,1.85,0.8500000000000001,1.5,0.6000000000000001
3218,2.3,3.0,2017-09-20,Seattle,47.61702,-122.34376,124,4.2,5.7,2.95,0.04999999999999982,2.3,0.0
3218,7.0,9.4,2017-09-21,Seattle,47.61702,-122.34376,124,4.2,5.7,7.95,1.4500000000000002,6.0,1.0
3218,8.6,11.5,2017-09-22,Seattle,47.61702,-122.34376,124,4.2,5.7,8.7,2.8000000000000007,6.55,2.05
3218,9.5,12.7,2017-09-23,Seattle,47.61702,-122.34376,124,4.2,5.7,11.1,1.5999999999999996,8.3,1.1999999999999993
3218,8.9,11.9,2017-09-24,Seattle,47.61702,-122.34376,124,4.2,5.7,12.55,-0.6500000000000004,9.4,-0.5
3218,9.0,11.9,2017-09-25,Seattle,47.61702,-122.34376,124,4.2,5.7,10.9,1.0,8.2,0.8000000000000007
3218,6.4,8.6,2017-09-26,Seattle,47.61702,-122.34376,124,4.2,5.7,7.5,1.0999999999999996,5.65,0.75
3218,10.1,13.7,2017-09-27,Seattle,47.61702,-122.34376,124,4.2,5.7,14.55,-0.8500000000000014,10.8,-0.7000000000000011
3218,5.6,7.3,2017-09-28,Seattle,47.61702,-122.34376,124,4.2,5.7,8.15,-0.8500000000000005,6.199999999999999,-0.5999999999999996
3218,9.7,12.8,2017-09-29,Seattle,47.61702,-122.34376,124,4.2,5.7,12.0,0.8000000000000007,9.1,0.5999999999999996
3218,3.5,4.7,2017-09-30,Seattle,47.61702,-122.34376,124,4.2,5.7,3.75,0.9500000000000002,2.8,0.7000000000000002
3218,3.8,5.1,2017-10-01,Seattle,47.61702,-122.34376,124,4.2,5.7,4.25,0.8499999999999996,3.2,0.5999999999999996
3218,3.9,5.2,2017-10-02,Seattle,47.61702,-122.34376,124,4.2,5.7,5.9,-0.7000000000000002,4.45,-0.5500000000000003
3218,3.6,4.7,2017-10-03,Seattle,47.61702,-122.34376,124,4.2,5.7,5.0,-0.2999999999999998,3.8499999999999996,-0.24999999999999956
3218,3.5,4.6,2017-10-04,Seattle,47.61702,-122.34376,124,4.2,5.7,5.15,-0.5500000000000007,3.9,-0.3999999999999999
3218,11.4,15.8,2017-10-05,Seattle,47.61702,-122.34376,124,4.2,5.7,14.05,1.75,10.25,1.1500000000000004
3218,10.5,14.2,2017-10-06,Seattle,47.61702,-122.34376,124,4.2,5.7,13.5,0.6999999999999993,9.95,0.5500000000000007
3218,2.9,3.9,2017-10-07,Seattle,47.61702,-122.34376,124,4.2,5.7,3.55,0.3500000000000001,2.5999999999999996,0.30000000000000027
3218,3.4,4.6,2017-10-08,Seattle,47.61702,-122.34376,124,4.2,5.7,3.9499999999999997,0.6499999999999999,2.95,0.44999999999999973
3218,9.2,12.6,2017-10-09,Seattle,47.61702,-122.34376,124,4.2,5.7,10.45,2.1500000000000004,7.699999999999999,1.5
3218,7.0,9.4,2017-10-10,Seattle,47.61702,-122.34376,124,4.2,5.7,9.4,0.0,7.0,0.0
3218,2.6,3.5,2017-10-11,Seattle,47.61702,-122.34376,124,4.2,5.7,3.15,0.3500000000000001,2.35,0.25
3218,5.7,7.8,2017-10-12,Seattle,47.61702,-122.34376,124,4.2,5.7,5.55,2.25,4.1,1.6000000000000005
3218,2.9,3.9,2017-10-13,Seattle,47.61702,-122.34376,124,4.2,5.7,2.7,1.1999999999999997,2.1,0.7999999999999998
3218,4.6,6.2,2017-10-14,Seattle,47.61702,-122.34376,124,4.2,5.7,5.85,0.35000000000000053,4.3,0.2999999999999998
3218,5.9,8.0,2017-10-15,Seattle,47.61702,-122.34376,124,4.2,5.7,7.2,0.7999999999999998,5.35,0.5500000000000007
3218,10.6,14.7,2017-10-16,Seattle,47.61702,-122.34376,124,4.2,5.7,12.35,2.3499999999999996,9.0,1.5999999999999996
3218,7.6,10.3,2017-10-17,Seattle,47.61702,-122.34376,124,4.2,5.7,10.3,0.0,7.65,-0.05000000000000071
3218,7.7,10.6,2017-10-18,Seattle,47.61702,-122.34376,124,4.2,5.7,8.3,2.299999999999999,6.1,1.6000000000000005
3218,3.0,4.0,2017-10-19,Seattle,47.61702,-122.34376,124,4.2,5.7,2.95,1.0499999999999998,2.25,0.75
3218,2.8,3.7,2017-10-20,Seattle,47.61702,-122.34376,124,4.2,5.7,2.8,0.9000000000000004,2.15,0.6499999999999999
3218,2.9,3.9,2017-10-21,Seattle,47.61702,-122.34376,124,4.2,5.7,2.8,1.1,2.1,0.7999999999999998
3218,2.2,3.2,2017-10-22,Seattle,47.61702,-122.34376,124,4.2,5.7,2.75,0.4500000000000002,1.9000000000000001,0.30000000000000004
3218,6.2,9.0,2017-10-23,Seattle,47.61702,-122.34376,124,4.2,5.7,7.3,1.7000000000000002,4.95,1.25
3218,4.0,5.6,2017-10-24,Seattle,47.61702,-122.34376,124,4.2,5.7,5.55,0.04999999999999982,4.0,0.0
3218,11.5,16.0,2017-10-25,Seattle,47.61702,-122.34376,124,4.2,5.7,13.15,2.8499999999999996,9.55,1.9499999999999993
3218,8.9,12.9,2017-10-26,Seattle,47.61702,-122.34376,124,4.2,5.7,13.0,-0.09999999999999964,9.2,-0.29999999999999893
3218,12.6,17.8,2017-10-27,Seattle,47.61702,-122.34376,124,4.2,5.7,18.5,-0.6999999999999993,13.25,-0.6500000000000004
3218,21.3,30.1,2017-10-28,Seattle,47.61702,-122.34376,124,4.2,5.7,26.8,3.3000000000000007,19.25,2.0500000000000007
3218,30.7,45.9,2017-10-29,Seattle,47.61702,-122.34376,124,4.2,5.7,42.05,3.8500000000000014,28.75,1.9499999999999993
3218,18.6,26.2,2017-10-30,Seattle,47.61702,-122.34376,124,4.2,5.7,30.65,-4.449999999999999,21.5,-2.8999999999999986
3218,16.9,23.9,2017-10-31,Seattle,47.61702,-122.34376,124,4.2,5.7,21.4,2.5,15.25,1.6499999999999986
3218,10.7,14.8,2017-11-01,Seattle,47.61702,-122.34376,124,4.2,5.7,13.75,1.0500000000000007,9.95,0.75
3218,3.1,4.2,2017-11-02,Seattle,47.61702,-122.34376,124,4.2,5.7,3.35,0.8500000000000001,2.5,0.6000000000000001
3218,4.6,6.6,2017-11-03,Seattle,47.61702,-122.34376,124,4.2,5.7,6.65,-0.05000000000000071,4.75,-0.15000000000000036
3218,11.7,16.8,2017-11-04,Seattle,47.61702,-122.34376,124,4.2,5.7,20.4,-3.599999999999998,14.299999999999999,-2.5999999999999996
3218,11.8,17.8,2017-11-05,Seattle,47.61702,-122.34376,124,4.2,5.7,14.600000000000001,3.1999999999999993,10.0,1.8000000000000007
3218,15.1,21.9,2017-11-06,Seattle,47.61702,-122.34376,124,4.2,5.7,25.7,-3.8000000000000007,17.8,-2.700000000000001
3218,14.0,20.1,2017-11-07,Seattle,47.61702,-122.34376,124,4.2,5.7,17.5,2.6000000000000014,12.25,1.75
3218,10.2,14.3,2017-11-08,Seattle,47.61702,-122.34376,124,4.2,5.7,14.05,0.25,10.1,0.09999999999999964
3218,8.1,11.3,2017-11-09,Seattle,47.61702,-122.34376,124,4.2,5.7,9.4,1.9000000000000004,6.85,1.25
3218,5.3,7.2,2017-11-10,Seattle,47.61702,-122.34376,124,4.2,5.7,5.55,1.6500000000000004,4.15,1.1499999999999995
3218,14.8,21.0,2017-11-11,Seattle,47.61702,-122.34376,124,4.2,5.7,17.4,3.6000000000000014,12.4,2.4000000000000004
3218,2.8,3.6,2017-11-12,Seattle,47.61702,-122.34376,124,4.2,5.7,3.35,0.25,2.5999999999999996,0.20000000000000018
3218,2.8,3.7,2017-11-13,Seattle,47.61702,-122.34376,124,4.2,5.7,3.1,0.6000000000000001,2.3499999999999996,0.4500000000000002
3218,1.4,1.7,2017-11-14,Seattle,47.61702,-122.34376,124,4.2,5.7,1.25,0.44999999999999996,1.0499999999999998,0.3500000000000001
3218,2.1,2.7,2017-11-15,Seattle,47.61702,-122.34376,124,4.2,5.7,1.8,0.9000000000000001,1.4500000000000002,0.6499999999999999
3218,2.6,3.5,2017-11-16,Seattle,47.61702,-122.34376,124,4.2,5.7,3.05,0.4500000000000002,2.3,0.30000000000000027
3218,1.7,2.2,2017-11-17,Seattle,47.61702,-122.34376,124,4.2,5.7,2.1500000000000004,0.04999999999999982,1.65,0.050000000000000044
3218,3.9,5.3,2017-11-18,Seattle,47.61702,-122.34376,124,4.2,5.7,3.8,1.5,2.85,1.0499999999999998
3218,6.0,8.4,2017-11-19,Seattle,47.61702,-122.34376,124,4.2,5.7,6.7,1.7000000000000002,4.85,1.1500000000000004
3218,3.1,4.1,2017-11-20,Seattle,47.61702,-122.34376,124,4.2,5.7,4.1,0.0,3.1,0.0
3218,5.2,7.2,2017-11-21,Seattle,47.61702,-122.34376,124,4.2,5.7,6.5,0.7000000000000002,4.75,0.4500000000000002
3218,7.2,9.7,2017-11-22,Seattle,47.61702,-122.34376,124,4.2,5.7,6.55,3.1499999999999995,4.9,2.3
3218,1.7,2.2,2017-11-23,Seattle,47.61702,-122.34376,124,4.2,5.7,1.85,0.3500000000000001,1.45,0.25
3218,1.5,2.1,2017-11-24,Seattle,47.61702,-122.34376,124,4.2,5.7,1.85,0.25,1.35,0.1499999999999999
3218,4.1,5.5,2017-11-25,Seattle,47.61702,-122.34376,124,4.2,5.7,4.05,1.4500000000000002,3.05,1.0499999999999998
3218,6.2,8.6,2017-11-26,Seattle,47.61702,-122.34376,124,4.2,5.7,7.0,1.5999999999999996,5.1,1.1000000000000005
3218,1.7,2.2,2017-11-27,Seattle,47.61702,-122.34376,124,4.2,5.7,2.05,0.15000000000000036,1.6,0.09999999999999987
3218,3.2,4.4,2017-11-28,Seattle,47.61702,-122.34376,124,4.2,5.7,3.5,0.9000000000000004,2.55,0.6500000000000004
3218,3.7,5.2,2017-11-29,Seattle,47.61702,-122.34376,124,4.2,5.7,4.05,1.1500000000000004,2.9000000000000004,0.7999999999999998
3218,5.4,7.5,2017-11-30,Seattle,47.61702,-122.34376,124,4.2,5.7,5.55,1.9500000000000002,4.0,1.4000000000000004
3218,4.3,6.0,2017-12-01,Seattle,47.61702,-122.34376,124,4.2,5.7,5.25,0.75,3.8,0.5
3218,4.2,5.8,2017-12-02,Seattle,47.61702,-122.34376,124,4.2,5.7,4.55,1.25,3.35,0.8500000000000001
3218,2.8,3.7,2017-12-03,Seattle,47.61702,-122.34376,124,4.2,5.7,4.9,-1.2000000000000002,3.65,-0.8500000000000001
3218,15.2,22.7,2017-12-04,Seattle,47.61702,-122.34376,124,4.2,5.7,18.25,4.449999999999999,12.5,2.6999999999999993
3218,11.3,16.6,2017-12-05,Seattle,47.61702,-122.34376,124,4.2,5.7,15.4,1.200000000000001,10.65,0.6500000000000004
3218,6.5,9.5,2017-12-06,Seattle,47.61702,-122.34376,124,4.2,5.7,11.95,-2.4499999999999993,8.3,-1.8000000000000007
3218,6.3,8.9,2017-12-07,Seattle,47.61702,-122.34376,124,4.2,5.7,10.4,-1.5,7.35,-1.0499999999999998
3218,16.4,24.3,2017-12-08,Seattle,47.61702,-122.34376,124,4.2,5.7,22.9,1.4000000000000021,15.649999999999999,0.75
3218,32.7,51.3,2017-12-09,Seattle,47.61702,-122.34376,124,4.2,5.7,48.95,2.3499999999999943,31.700000000000003,1.0
3218,19.7,29.3,2017-12-10,Seattle,47.61702,-122.34376,124,4.2,5.7,29.1,0.1999999999999993,19.549999999999997,0.15000000000000213
3218,24.2,36.3,2017-12-11,Seattle,47.61702,-122.34376,124,4.2,5.7,32.3,4.0,21.7,2.5
3218,14.1,20.4,2017-12-12,Seattle,47.61702,-122.34376,124,4.2,5.7,19.9,0.5,13.7,0.40000000000000036
3218,17.7,26.6,2017-12-13,Seattle,47.61702,-122.34376,124,4.2,5.7,24.65,1.9500000000000028,16.6,1.0999999999999979
3218,12.4,17.9,2017-12-14,Seattle,47.61702,-122.34376,124,4.2,5.7,19.299999999999997,-1.3999999999999986,13.350000000000001,-0.9500000000000011
3218,18.9,27.7,2017-12-15,Seattle,47.61702,-122.34376,124,4.2,5.7,23.25,4.449999999999999,16.0,2.8999999999999986
3218,11.9,17.2,2017-12-16,Seattle,47.61702,-122.34376,124,4.2,5.7,15.0,2.1999999999999993,10.5,1.4000000000000004
3218,7.0,9.8,2017-12-17,Seattle,47.61702,-122.34376,124,4.2,5.7,7.5,2.3000000000000007,5.4,1.5999999999999996
3218,1.4,1.7,2017-12-18,Seattle,47.61702,-122.34376,124,4.2,5.7,1.25,0.44999999999999996,1.0,0.3999999999999999
3218,2.3,3.1,2017-12-19,Seattle,47.61702,-122.34376,124,4.2,5.7,2.7,0.3999999999999999,2.05,0.25
3218,0.9,1.1,2017-12-20,Seattle,47.61702,-122.34376,124,4.2,5.7,1.4,-0.2999999999999998,1.15,-0.2499999999999999
3218,8.6,12.5,2017-12-21,Seattle,47.61702,-122.34376,124,4.2,5.7,12.5,0.0,8.6,0.0
3218,7.5,10.8,2017-12-22,Seattle,47.61702,-122.34376,124,4.2,5.7,9.55,1.25,6.75,0.75
3218,4.4,6.4,2017-12-23,Seattle,47.61702,-122.34376,124,4.2,5.7,9.8,-3.4000000000000004,6.8,-2.3999999999999995
3218,4.9,7.1,2017-12-24,Seattle,47.61702,-122.34376,124,4.2,5.7,7.6,-0.5,5.300000000000001,-0.40000000000000036
3218,10.2,14.9,2017-12-25,Seattle,47.61702,-122.34376,124,4.2,5.7,14.05,0.8499999999999996,9.7,0.5
3218,15.6,22.9,2017-12-26,Seattle,47.61702,-122.34376,124,4.2,5.7,24.2,-1.3000000000000007,16.4,-0.7999999999999989
3218,14.2,20.9,2017-12-27,Seattle,47.61702,-122.34376,124,4.2,5.7,17.95,2.9499999999999993,12.35,1.8499999999999996
3218,9.9,14.2,2017-12-28,Seattle,47.61702,-122.34376,124,4.2,5.7,11.649999999999999,2.5500000000000007,8.2,1.700000000000001
3218,4.9,6.8,2017-12-29,Seattle,47.61702,-122.34376,124,4.2,5.7,4.2,2.5999999999999996,3.1,1.8000000000000003
3218,1.2,1.5,2017-12-30,Seattle,47.61702,-122.34376,124,4.2,5.7,1.2,0.30000000000000004,0.95,0.25
3218,8.7,13.5,2017-12-31,Seattle,47.61702,-122.34376,124,4.2,5.7,11.2,2.3000000000000007,7.55,1.1499999999999995
3218,10.6,15.7,2018-01-01,Seattle,47.61702,-122.34376,124,4.2,5.7,21.45,-5.75,14.350000000000001,-3.7500000000000018
3218,6.5,9.4,2018-01-02,Seattle,47.61702,-122.34376,124,4.2,5.7,13.7,-4.299999999999999,9.45,-2.9499999999999993
3218,8.4,12.1,2018-01-03,Seattle,47.61702,-122.34376,124,4.2,5.7,13.45,-1.3499999999999996,9.350000000000001,-0.9500000000000011
3218,16.5,24.3,2018-01-04,Seattle,47.61702,-122.34376,124,4.2,5.7,23.6,0.6999999999999993,16.2,0.3000000000000007
3218,13.4,19.1,2018-01-05,Seattle,47.61702,-122.34376,124,4.2,5.7,21.15,-2.049999999999997,14.75,-1.3499999999999996
3218,4.2,5.7,2018-01-06,Seattle,47.61702,-122.34376,124,4.2,5.7,5.050000000000001,0.6499999999999995,3.7,0.5
3218,4.4,6.0,2018-01-07,Seattle,47.61702,-122.34376,124,4.2,5.7,5.05,0.9500000000000002,3.75,0.6500000000000004
3218,7.7,10.6,2018-01-08,Seattle,47.61702,-122.34376,124,4.2,5.7,8.7,1.9000000000000004,6.35,1.3500000000000005
3218,6.2,8.5,2018-01-09,Seattle,47.61702,-122.34376,124,4.2,5.7,5.85,2.6500000000000004,4.35,1.8500000000000005
3218,1.7,2.3,2018-01-10,Seattle,47.61702,-122.34376,124,4.2,5.7,1.95,0.34999999999999987,1.5,0.19999999999999996
3218,3.3,4.4,2018-01-11,Seattle,47.61702,-122.34376,124,4.2,5.7,3.2,1.2000000000000002,2.45,0.8499999999999996
3218,1.6,2.1,2018-01-12,Seattle,47.61702,-122.34376,124,4.2,5.7,1.55,0.55,1.2000000000000002,0.3999999999999999
3218,5.0,6.9,2018-01-13,Seattle,47.61702,-122.34376,124,4.2,5.7,5.85,1.0500000000000007,4.35,0.6500000000000004
3218,4.9,6.7,2018-01-14,Seattle,47.61702,-122.34376,124,4.2,5.7,8.4,-1.7000000000000002,6.15,-1.25
3218,9.5,13.2,2018-01-15,Seattle,47.61702,-122.34376,124,4.2,5.7,16.049999999999997,-2.849999999999998,11.5,-2.0
3218,3.9,5.3,2018-01-16,Seattle,47.61702,-122.34376,124,4.2,5.7,4.1,1.2000000000000002,3.05,0.8500000000000001
3218,4.2,5.6,2018-01-17,Seattle,47.61702,-122.34376,124,4.2,5.7,3.65,1.9499999999999997,2.75,1.4500000000000002
3218,2.5,3.4,2018-01-18,Seattle,47.61702,-122.34376,124,4.2,5.7,2.7,0.6999999999999997,1.95,0.55
3218,2.3,3.1,2018-01-19,Seattle,47.61702,-122.34376,124,4.2,5.7,1.9500000000000002,1.15,1.5,0.7999999999999998
3218,2.6,3.5,2018-01-20,Seattle,47.61702,-122.34376,124,4.2,5.7,2.8,0.7000000000000002,2.1,0.5
3218,1.0,1.2,2018-01-21,Seattle,47.61702,-122.34376,124,4.2,5.7,1.0,0.19999999999999996,0.85,0.15000000000000002
3218,1.8,2.4,2018-01-22,Seattle,47.61702,-122.34376,124,4.2,5.7,2.0,0.3999999999999999,1.5,0.30000000000000004
3218,3.7,5.1,2018-01-23,Seattle,47.61702,-122.34376,124,4.2,5.7,3.9,1.1999999999999997,2.85,0.8500000000000001
3218,2.2,2.9,2018-01-24,Seattle,47.61702,-122.34376,124,4.2,5.7,1.85,1.0499999999999998,1.4500000000000002,0.75
3218,1.9,2.5,2018-01-25,Seattle,47.61702,-122.34376,124,4.2,5.7,1.5,1.0,1.2,0.7
3218,1.5,1.9,2018-01-26,Seattle,47.61702,-122.34376,124,4.2,5.7,1.4,0.5,1.15,0.3500000000000001
3218,2.0,2.6,2018-01-27,Seattle,47.61702,-122.34376,124,4.2,5.7,10.850000000000001,-8.250000000000002,7.6,-5.6
3218,2.8,3.7,2018-01-28,Seattle,47.61702,-122.34376,124,4.2,5.7,3.7,0.0,2.8,0.0
3218,3.9,5.2,2018-01-29,Seattle,47.61702,-122.34376,124,4.2,5.7,5.2,0.0,3.9,0.0
3218,2.2,3.1,2018-01-30,Seattle,47.61702,-122.34376,124,4.2,5.7,3.1,0.0,2.2,0.0
3218,2.4,3.5,2018-01-31,Seattle,47.61702,-122.34376,124,4.2,5.7,3.5,0.0,2.4,0.0
3218,3.2,4.3,2018-02-01,Seattle,47.61702,-122.34376,124,4.2,5.7,4.3,0.0,3.2,0.0
3218,3.8,5.1,2018-02-02,Seattle,47.61702,-122.34376,124,4.2,5.7,5.1,0.0,3.8,0.0
3218,1.8,2.3,2018-02-03,Seattle,47.61702,-122.34376,124,4.2,5.7,2.3,0.0,1.8,0.0
3218,0.7,0.8,2018-02-04,Seattle,47.61702,-122.34376,124,4.2,5.7,0.8,0.0,0.7,0.0
3218,0.7,0.8,2018-02-05,Seattle,47.61702,-122.34376,124,4.2,5.7,0.8,0.0,0.7,0.0
3218,2.3,3.0,2018-02-06,Seattle,47.61702,-122.34376,124,4.2,5.7,3.0,0.0,2.3,0.0
3218,3.9,5.1,2018-02-07,Seattle,47.61702,-122.34376,124,4.2,5.7,3.8,1.2999999999999998,9.25,-5.35
3218,3.9,5.2,2018-02-08,Seattle,47.61702,-122.34376,124,4.2,5.7,5.2,0.0,3.9,0.0
3218,3.1,4.3,2018-02-09,Seattle,47.61702,-122.34376,124,4.2,5.7,4.3,0.0,3.1,0.0
3218,3.9,5.5,2018-02-10,Seattle,47.61702,-122.34376,124,4.2,5.7,5.5,0.0,3.9,0.0
3218,11.0,15.9,2018-02-11,Seattle,47.61702,-122.34376,124,4.2,5.7,15.9,0.0,11.0,0.0
3218,2.0,2.7,2018-02-12,Seattle,47.61702,-122.34376,124,4.2,5.7,2.7,0.0,2.0,0.0
3218,12.6,18.4,2018-02-13,Seattle,47.61702,-122.34376,124,4.2,5.7,18.4,0.0,12.6,0.0
3218,4.0,5.4,2018-02-14,Seattle,47.61702,-122.34376,124,4.2,5.7,5.4,0.0,4.0,0.0
3218,11.5,16.3,2018-02-15,Seattle,47.61702,-122.34376,124,4.2,5.7,16.3,0.0,11.5,0.0
3218,2.0,2.6,2018-02-16,Seattle,47.61702,-122.34376,124,4.2,5.7,2.6,0.0,2.0,0.0
3218,0.9,1.1,2018-02-17,Seattle,47.61702,-122.34376,124,4.2,5.7,1.1,0.0,0.9,0.0
3218,1.4,2.1,2018-02-18,Seattle,47.61702,-122.34376,124,4.2,5.7,2.1,0.0,1.4,0.0
3218,0.9,1.2,2018-02-19,Seattle,47.61702,-122.34376,124,4.2,5.7,1.2,0.0,0.9,0.0
3218,3.7,5.4,2018-02-20,Seattle,47.61702,-122.34376,124,4.2,5.7,5.4,0.0,3.7,0.0
3218,5.0,7.2,2018-02-21,Seattle,47.61702,-122.34376,124,4.2,5.7,7.2,0.0,5.0,0.0
3218,4.9,7.1,2018-02-22,Seattle,47.61702,-122.34376,124,4.2,5.7,7.1,0.0,4.9,0.0
3218,5.1,7.4,2018-02-23,Seattle,47.61702,-122.34376,124,4.2,5.7,7.4,0.0,5.1,0.0
3218,3.1,4.4,2018-02-24,Seattle,47.61702,-122.34376,124,4.2,5.7,4.4,0.0,3.1,0.0
3218,2.8,4.1,2018-02-25,Seattle,47.61702,-122.34376,124,4.2,5.7,4.1,0.0,2.8,0.0
3218,3.0,4.2,2018-02-26,Seattle,47.61702,-122.34376,124,4.2,5.7,4.2,0.0,3.0,0.0
3218,2.8,3.9,2018-02-27,Seattle,47.61702,-122.34376,124,4.2,5.7,2.2,1.6999999999999997,2.8,0.0
3218,4.9,7.2,2018-02-28,Seattle,47.61702,-122.34376,124,4.2,5.7,3.9,3.3000000000000003,4.050000000000001,0.8499999999999996
3218,2.5,3.3,2018-03-01,Seattle,47.61702,-122.34376,124,4.2,5.7,1.9,1.4,2.2,0.2999999999999998
3218,2.8,3.9,2018-03-02,Seattle,47.61702,-122.34376,124,4.2,5.7,2.2,1.6999999999999997,3.0999999999999996,-0.2999999999999998
3218,1.9,2.5,2018-03-03,Seattle,47.61702,-122.34376,124,4.2,5.7,1.5,1.0,2.25,-0.3500000000000001
3218,8.7,12.4,2018-03-04,Seattle,47.61702,-122.34376,124,4.2,5.7,6.5,5.9,8.45,0.25
3218,3.1,4.2,2018-03-05,Seattle,47.61702,-122.34376,124,4.2,5.7,2.35,1.85,3.1,0.0
3218,4.6,6.4,2018-03-06,Seattle,47.61702,-122.34376,124,4.2,5.7,3.45,2.95,4.65,-0.05000000000000071
3218,2.5,3.3,2018-03-07,Seattle,47.61702,-122.34376,124,4.2,5.7,1.9,1.4,3.35,-0.8500000000000001
3218,5.9,8.1,2018-03-08,Seattle,47.61702,-122.34376,124,4.2,5.7,4.3,3.8,5.45,0.4500000000000002
3218,1.8,2.4,2018-03-09,Seattle,47.61702,-122.34376,124,4.2,5.7,1.45,0.95,1.8,0.0
3218,4.3,6.0,2018-03-10,Seattle,47.61702,-122.34376,124,4.2,5.7,3.3,2.7,4.55,-0.25
3218,6.3,8.7,2018-03-11,Seattle,47.61702,-122.34376,124,4.2,5.7,4.6499999999999995,4.05,8.5,-2.2
3218,4.0,5.2,2018-03-12,Seattle,47.61702,-122.34376,124,4.2,5.7,2.9,2.3000000000000003,6.2,-2.2
3218,1.9,2.3,2018-03-13,Seattle,47.61702,-122.34376,124,4.2,5.7,1.0,1.2999999999999998,1.9,0.0
3218,3.0,4.0,2018-03-14,Seattle,47.61702,-122.34376,124,4.2,5.7,2.4,1.6,2.3,0.7000000000000002
3218,2.7,3.6,2018-03-15,Seattle,47.61702,-122.34376,124,4.2,5.7,1.4,2.2,2.5,0.20000000000000018
3218,2.2,2.9,2018-03-16,Seattle,47.61702,-122.34376,124,4.2,5.7,2.9,0.0,2.4,-0.19999999999999973
3218,7.1,9.9,2018-03-17,Seattle,47.61702,-122.34376,124,4.2,5.7,7.0,2.9000000000000004,7.0,0.09999999999999964
3218,3.2,4.3,2018-03-18,Seattle,47.61702,-122.34376,124,4.2,5.7,3.0,1.2999999999999998,2.8,0.40000000000000036
3218,7.3,10.2,2018-03-19,Seattle,47.61702,-122.34376,124,4.2,5.7,5.5,4.699999999999999,6.9,0.39999999999999947
3218,4.5,6.1,2018-03-20,Seattle,47.61702,-122.34376,124,4.2,5.7,6.1,0.0,4.6,-0.09999999999999964
3218,11.3,15.8,2018-03-21,Seattle,47.61702,-122.34376,124,4.2,5.7,10.7,5.100000000000001,10.9,0.40000000000000036
3218,4.3,5.8,2018-03-22,Seattle,47.61702,-122.34376,124,4.2,5.7,5.8,0.0,4.3,0.0
3218,1.5,1.8,2018-03-23,Seattle,47.61702,-122.34376,124,4.2,5.7,1.1,0.7,1.2,0.30000000000000004
3218,1.5,2.0,2018-03-24,Seattle,47.61702,-122.34376,124,4.2,5.7,1.9,0.10000000000000009,1.5,0.0
3218,8.0,11.3,2018-03-25,Seattle,47.61702,-122.34376,124,4.2,5.7,8.2,3.1000000000000014,7.8,0.20000000000000018
3218,1.5,1.8,2018-03-26,Seattle,47.61702,-122.34376,124,4.2,5.7,1.1,0.7,1.4,0.10000000000000009
3218,1.5,1.9,2018-03-27,Seattle,47.61702,-122.34376,124,4.2,5.7,0.5,1.4,1.4,0.10000000000000009
3218,3.0,4.2,2018-03-28,Seattle,47.61702,-122.34376,124,4.2,5.7,3.1,1.1,2.7,0.2999999999999998
3218,5.1,7.1,2018-03-29,Seattle,47.61702,-122.34376,124,4.2,5.7,5.7,1.3999999999999995,4.6,0.5
3218,2.8,3.6,2018-03-30,Seattle,47.61702,-122.34376,124,4.2,5.7,3.1,0.5,2.7,0.09999999999999964
3218,3.9,5.3,2018-03-31,Seattle,47.61702,-122.34376,124,4.2,5.7,4.85,0.4500000000000002,3.5999999999999996,0.30000000000000027
3218,3.9,5.3,2018-04-01,Seattle,47.61702,-122.34376,124,4.2,5.7,5.75,-0.4500000000000002,4.25,-0.3500000000000001
3218,3.8,5.2,2018-04-02,Seattle,47.61702,-122.34376,124,4.2,5.7,4.5,0.7000000000000002,3.3,0.5
3218,4.4,6.2,2018-04-03,Seattle,47.61702,-122.34376,124,4.2,5.7,5.45,0.75,3.9000000000000004,0.5
3218,6.0,8.4,2018-04-04,Seattle,47.61702,-122.34376,124,4.2,5.7,6.95,1.4500000000000002,5.05,0.9500000000000002
3218,9.9,13.8,2018-04-05,Seattle,47.61702,-122.34376,124,4.2,5.7,9.5,4.300000000000001,6.9,3.0
3218,3.0,4.0,2018-04-06,Seattle,47.61702,-122.34376,124,4.2,5.7,2.4,1.6,1.85,1.15
3218,2.3,3.0,2018-04-07,Seattle,47.61702,-122.34376,124,4.2,5.7,2.15,0.8500000000000001,1.7,0.5999999999999999
3218,0.8,0.9,2018-04-08,Seattle,47.61702,-122.34376,124,4.2,5.7,0.75,0.15000000000000002,0.65,0.15000000000000002
